"main.id","hpq_prog.id","prog_line","progtype","progname","prognmem","progimplementor","progimplementor_o"
"2978452","0","2","21","Pag-ibig Fund","1","1",""
"2978453","0","5","21","Pag-ibig Fund","1","1",""
"2978454","0","2","21","Pag-ibig Fund","1","1",""
"2978459","0","4","21","Pag-ibig Fund","2","1",""
"2978461","0","3","21","Pag-ibig Fund","1","1",""
"2978464","0","7","21","Pag-ibig Fund","2","1",""
"2978465","0","4","21","Pag-ibig Fund","1","1",""
"2978466","0","4","21","Pag-ibig Fund","1","1",""
"2978467","0","4","21","Pag-ibig Fund","1","1",""
"2978468","0","2","21","Pag-ibig Fund","1","1",""
"2978470","0","5","21","Pag-ibig Fund","1","1",""
"2978472","0","3","21","Pag-ibig Fund","2","1",""
"2978473","0","4","21","Pag-ibig Fund","2","1",""
"2978474","0","2","21","Pag-ibig Fund","1","1",""
"2978475","0","5","21","Pag-ibig Fund","3","1",""
"2978476","0","2","21","Pag-ibig Fund","1","1",""
"2978477","0","5","21","Pag-ibig Fund","1","1",""
"2978478","0","4","21","Pag-ibig Fund","1","1",""
"2978479","0","3","21","Pag-ibig Fund","2","1",""
"2978480","0","2","21","Pag-ibig Fund","1","1",""
"2978481","0","2","21","Pag-ibig Fund","1","1",""
"2978482","0","2","21","Pag-ibig Fund","1","1",""
"2978483","0","2","21","Pag-ibig Fund","1","1",""
"2978486","0","5","21","Pag-ibig Fund","2","1",""
"2978487","0","2","21","Pag-ibig Fund","1","1",""
"2978488","0","2","21","Pag-ibig Fund","1","1",""
"2978489","0","2","21","Pag-ibig Fund","1","1",""
"2978491","0","4","21","Pag-ibig Fund","1","1",""
"2978492","0","4","21","Pag-ibig Fund","1","1",""
"2978531","0","6","21","Pag-ibig Fund","1","1",""
"2978535","0","25","21","Pag-ibig Fund","1","1",""
"2978536","0","4","21","Pag-ibig Fund","1","1",""
"2978538","0","4","21","Pag-ibig Fund","2","1",""
"2978539","0","4","21","Pag-ibig Fund","1","1",""
"2978542","0","7","21","Pag-ibig Fund","2","1",""
"2978544","0","3","21","Pag-ibig Fund","1","1",""
"2978547","0","2","21","Pag-ibig Fund","1","1",""
"2978549","0","2","21","Pag-ibig Fund","1","1",""
"2978552","0","4","21","Pag-ibig Fund","1","1",""
"2978554","0","7","21","Pag-ibig Fund","3","1",""
"2978556","0","3","21","Pag-ibig Fund","1","1",""
"2978557","0","2","21","Pag-ibig Fund","1","1",""
"2978560","0","6","21","Pag-ibig Fund","2","1",""
"2979510","0","3","16","Take care i care","1","3",""
"2980655","0","2","21","Pag-ibig Fund","1","1",""
"2980657","0","7","21","Pag-ibig Fund","1","1",""
"2980659","0","2","21","Pag-ibig Fund","1","1",""
"2980661","0","2","21","Pag-ibig Fund","1","1",""
"2980662","0","4","21","Pag-ibig Fund","2","1",""
"2980665","0","2","21","Pag-ibig Fund","1","1",""
"2980667","0","4","21","Pag-ibig Fund","2","1",""
"2980668","0","3","21","Pag-ibig Fund","1","1",""
"2980669","0","2","21","Pag-ibig Fund","1","1",""
"2980671","0","7","21","Pag-ibig Fund","2","1",""
"2980672","0","2","21","Pag-ibig Fund","1","1",""
"2980675","0","5","21","Pag-ibig Fund","1","1",""
"2980678","0","17","21","Pag-ibig Fund","1","1",""
"2980680","0","4","21","Pag-ibig Fund","2","1",""
"2980683","0","5","21","Pag-ibig Fund","1","1",""
"2980684","0","7","21","Pag-ibig Fund","2","1",""
"2980685","0","5","21","Pag-ibig Fund","1","1",""
"2980686","0","6","21","Pag-ibig Fund","2","1",""
"2980689","0","2","21","Pag-ibig Fund","1","1",""
"2980690","0","2","21","Pag-ibig Fund","1","1",""
"2980691","0","4","21","Pag-ibig Fund","1","1",""
"2980692","0","5","21","Pag-ibig Fund","1","1",""
"2980694","0","3","21","Pag-ibig Fund","1","1",""
"2980697","0","4","21","Pag-ibig Fund","1","1",""
"2980698","0","5","21","Pag-ibig Fund","2","1",""
"2980699","0","3","21","Pag-ibig Fund","1","1",""
"2980700","0","5","21","Pag-ibig Fund","1","1",""
"2980701","0","4","21","Pag-ibig Fund","1","1",""
"2980702","0","7","21","Pag-ibig Fund","1","1",""
"2980704","0","8","21","Pag-ibig Fund","2","1",""
"2980706","0","4","21","Pag-ibig Fund","1","1",""
"2980707","0","3","21","Pag-ibig Fund","1","1",""
"2980710","0","5","21","Pag-ibig Fund","1","1",""
"2980711","0","11","21","Pag-ibig Fund","1","1",""
"2980712","0","3","21","Pag-ibig Fund","2","1",""
"2980713","0","2","21","Pag-ibig Fund","1","1",""
"2980715","0","2","21","Pag-ibig Fund","1","1",""
"2980717","0","6","21","Pag-ibig Fund","2","1",""
"2980719","0","5","21","Pag-ibig Fund","1","1",""
"2980720","0","2","21","Pag-ibig Fund","1","1",""
"2980721","0","2","21","Pag-ibig Fund","1","1",""
"2980723","0","6","21","Pag-ibig Fund","2","1",""
"2980724","0","2","21","Pag-ibig Fund","1","1",""
"2980726","0","5","21","Pag-ibig Fund","1","1",""
"2980727","0","5","21","Pag-ibig Fund","2","1",""
"2980730","0","6","21","Pag-ibig Fund","2","1",""
"2980734","0","4","21","Pag-ibig Fund","1","1",""
"2980736","0","5","21","Pag-ibig Fund","1","1",""
"2980737","0","7","21","Pag-ibig Fund","1","1",""
"2980738","0","4","21","Pag-ibig Fund","1","1",""
"2980739","0","5","21","Pag-ibig Fund","1","1",""
"2980740","0","5","21","Pag-ibig Fund","2","1",""
"2980741","0","3","21","Pag-ibig Fund","1","1",""
"2980742","0","3","21","Pag-ibig Fund","1","1",""
"2980746","0","2","21","Pag-ibig Fund","1","1",""
"2983854","0","3","16","Take care I care","1","1",""
"2983856","0","2","16","Take care I care","1","3",""
"2985597","0","6","16","Take care I care","1","3",""
"2985603","0","5","16","Take care I care","1","3",""
"2987799","0","2","16","Take care I care","1","3",""
"2989337","0","8","21","pag ibig","1","1",""
"2989340","0","5","21","pag ibig","1","1",""
"2989341","0","4","21","pag ibig","1","1",""
"2989342","0","9","21","pag ibig","4","1",""
"2989342","1","10","18","st. benelde sholarship","1","6",""
"2989345","0","4","21","pag ibig","1","1",""
"2989347","0","6","21","pag ibig","1","1",""
"2989372","0","3","21","pag ibig","2","1",""
"2989376","0","2","21","pag ibig","1","1",""
"2989377","0","2","21","pag ibig","1","1",""
"2989378","0","2","21","pag ibig","1","1",""
"2989379","0","5","21","pag ibig","1","1",""
"2989391","0","8","21","pag ibig","1","1",""
"2989396","0","6","21","pag ibig","3","1",""
"2989398","0","15","21","pag ibig","1","1",""
"2989399","0","2","21","pag ibig","1","1",""
"2989406","0","3","21","pag ibig","1","1",""
"2989408","0","5","21","pag ibig","1","1",""
"2989409","0","5","21","pag ibig","1","1",""
"2989410","0","6","21","pag ibig","1","1",""
"2989411","0","3","21","pag ibig","2","1",""
"2989412","0","7","21","pag ibig","1","1",""
"2989413","0","13","21","pag ibig","1","1",""
"2989414","0","6","21","pag ibig","1","1",""
"2992921","0","3","21","Pag-ibig Fund","1","1",""
"2992925","0","2","21","Pag-ibig Fund","1","1",""
"2992928","0","4","21","Pag-ibig Fund","1","1",""
"2992930","0","3","21","Pag-ibig Fund","1","1",""
"2992931","0","2","21","Pag-ibig Fund","1","1",""
"2992937","0","3","21","Pag-ibig Fund","1","1",""
"2992970","0","2","21","Pag-ibig Fund","1","1",""
"2992971","0","5","21","Pag-ibig Fund","1","1",""
"2992972","0","5","21","Pag-ibig Fund","2","1",""
"2992974","0","7","21","Pag-ibig Fund","1","1",""
"2992975","0","5","21","Pag-ibig Fund","1","1",""
"2992977","0","3","21","Pag-ibig Fund","1","1",""
"2992979","0","6","21","Pag-ibig Fund","2","1",""
"2992981","0","4","21","Pag-ibig Fund","1","1",""
"2992983","0","16","18","Track and Field","1","6",""
"2992986","0","8","21","Pag-ibig Fund","1","1",""
"2992993","0","5","21","Pag-ibig Fund","1","1",""
"2992994","0","5","21","Pag-ibig Fund","1","1",""
"2992999","0","11","21","Pag-ibig Fund","1","1",""
"2993100","0","4","21","Pag-ibig Fund","1","1",""
"2993101","0","4","21","Pag-ibig Fund","1","1",""
"2993102","0","9","21","Pag-ibig Fund","1","1",""
"2993104","0","5","21","Pag-ibig Fund","2","1",""
"2993106","0","2","21","Pag-ibig Fund","1","1",""
"2993108","0","6","21","Pag-ibig Fund","1","1",""
"2993109","0","8","21","Pag-ibig Fund","2","1",""
"2993110","0","3","21","Pag-ibig Fund","1","1",""
"2993112","0","6","21","Pag-ibig Fund","1","1",""
"2993113","0","5","21","Pag-ibig Fund","2","1",""
"2993114","0","8","21","Pag-ibig Fund","1","1",""
"2993116","0","5","21","Pag-ibig Fund","2","1",""
"2993117","0","2","21","Pag-ibig Fund","1","1",""
"2993119","0","2","21","Pag-ibig Fund","1","1",""
"2993122","0","6","21","Pag-ibig Fund","1","1",""
"2993125","0","8","21","Pag-ibig Fund","1","1",""
"2993126","0","2","21","Pag-ibig Fund","1","1",""
"2993128","0","4","21","Pag-ibig Fund","1","1",""
"2993129","0","2","21","Pag-ibig Fund","1","1",""
"2993131","0","4","21","Pag-ibig Fund","1","1",""
"2993138","0","2","21","Pag-ibig Fund","1","1",""
"2993139","0","5","21","Pag-ibig Fund","1","1",""
"2993140","0","2","21","Pag-ibig Fund","1","1",""
"2993142","0","2","21","Pag-ibig Fund","1","1",""
"2993143","0","2","21","Pag-ibig Fund","1","1",""
"2993146","0","5","21","Pag-ibig Fund","1","1",""
"2993147","0","4","21","Pag-ibig Fund","1","1",""
"2993150","0","4","21","Pag-ibig Fund","1","1",""
"2993151","0","4","21","Pag-ibig Fund","1","1",""
"2993152","0","2","21","Pag-ibig Fund","1","1",""
"2993153","0","2","21","Pag-ibig Fund","1","1",""
"2993154","0","3","21","Pag-ibig Fund","1","1",""
"2993155","0","2","21","Pag-ibig Fund","1","1",""
"2993174","0","6","21","Pag-ibig Fund","2","1",""
"2993175","0","5","21","Pag-ibig Fund","1","1",""
"2993176","0","4","21","Pag-ibig Fund","1","1",""
"2993177","0","3","21","Pag-ibig Fund","1","1",""
"2993179","0","3","21","Pag-ibig Fund","1","1",""
"2993181","0","2","21","Pag-ibig Fund","1","1",""
"2993182","0","2","21","Pag-ibig Fund","1","1",""
"2993183","0","3","21","Pag-ibig Fund","2","1",""
"2993184","0","2","21","Pag-ibig Fund","1","1",""
"2993185","0","2","21","Pag-ibig Fund","1","1",""
"2993186","0","2","21","Pag-ibig Fund","1","1",""
"2993187","0","2","21","Pag-ibig Fund","1","1",""
"2993188","0","2","21","Pag-ibig Fund","1","1",""
"2993189","0","2","21","Pag-ibig Fund","1","1",""
"2993191","0","2","21","Pag-ibig Fund","1","1",""
"2993192","0","2","21","Pag-ibig Fund","1","1",""
"2993194","0","2","21","Pag-ibig Fund","1","1",""
"3001489","0","2","21","pag ibig","1","1",""
"3001491","0","4","21","pag ibig","2","1",""
"3001492","0","2","21","pag ibig","1","1",""
"3001494","0","4","21","pag ibig","1","1",""
"3001497","0","3","21","pag ibig","2","1",""
"3001500","0","4","21","pag ibig","1","1",""
"3001503","0","5","21","pag ibig","1","1",""
"3001505","0","2","21","pag ibig","1","1",""
"3001506","0","9","21","pag ibig","1","1",""
"3001507","0","5","21","pag ibig","1","1",""
"3001508","0","5","21","pag ibig","2","1",""
"3002678","0","4","16","Take care I care","1","3",""
"3002700","0","3","16","Take care I care","1","3",""
"3004248","0","5","16","Take care I care","1","3",""
"3004257","0","2","16","Take care I care","1","3",""
"3004662","0","3","16","Take care I care","1","3",""
"3020558","0","4","16","Take care I care","1","3",""
"3024593","0","2","18","scholarship in rizal technological university","1","1",""
"3024602","0","2","18","scholarship in rizal technological university","1","1",""
"3024968","0","2","18","scholarship in rizal technological university","1","1",""
"3034409","0","5","21","pag ibig","1","1",""
"3034413","0","2","21","pag ibig","1","1",""
"3034415","0","2","21","pag ibig","1","1",""
"3034416","0","2","21","pag ibig","1","1",""
"3034417","0","2","21","pag ibig","1","1",""
"3034418","0","5","21","pag ibig","2","1",""
"3034419","0","2","21","pag ibig","1","1",""
"3034420","0","6","21","pag ibig","2","1",""
"3034422","0","2","21","pag ibig","1","1",""
"3034423","0","4","21","pag ibig","1","1",""
"3034426","0","5","21","pag ibig","1","1",""
"3034427","0","7","21","pag ibig","1","1",""
"3034428","0","3","21","pag ibig","2","1",""
"3034430","0","2","21","pag ibig","1","1",""
"3034431","0","4","21","pag ibig","1","1",""
"3034431","1","5","18","st. benelde sholarship ","1","6",""
"3034432","0","6","21","pag ibig","1","1",""
"3034433","0","2","21","pag ibig","1","1",""
"3034434","0","3","21","pag ibig","1","1",""
"3034435","0","2","21","pag ibig","1","1",""
"3034437","0","3","21","pag ibig","1","1",""
"3034438","0","3","21","pag ibig","1","1",""
"3034439","0","2","21","pag ibig","1","1",""
"3034441","0","4","21","pag ibig","2","1",""
"3034467","0","2","21","pag ibig","1","1",""
"3034469","0","6","21","pag ibig","1","1",""
"3034470","0","2","21","pag ibig","1","1",""
"3034471","0","2","21","pag ibig","1","1",""
"3034472","0","5","21","pag ibig","2","1",""
"3034476","0","21","21","pag ibig","1","1",""
"3035281","0","3","16","Take care I care","1","3",""
"3044182","0","1447164407458","16","Take Care, I Care","1","3",""
"3044186","0","1425016297950","16","Health maintenance organization","3","6",""
"3044200","0","1425016297940","16","take care i care","1","3",""
"3044201","0","1425016297943","16","take care i care","1","3",""
"3044203","0","1425016297942","16","take care i care","1","3",""
"3044249","0","1425016297944","16","take care eye care","1","3",""
"3044437","0","4","16","take care i care","1","3",""
"3044447","0","7","15","maxicare","1","6",""
"3047401","0","4","16","Free Glasses","1","3",""
"3054017","0","5","21","PAG IBIG","4","1",""
"3063578","0","1425016297967","16","sss disability claim","1","1",""
"3104418","0","9","16","take care i care","1","3",""
"3105595","0","6","21","PAG IBIG","2","1",""
"3105600","0","4","21","PAG IBIG","3","1",""
"3115947","0","3","16","Take care I care","1","3",""
"3115948","0","19","16","TCIC","1","3",""
"3117728","0","8","16","TCIC","1","3",""
"3121056","0","4","21","PAG IBIG","1","1",""
"3128466","0","4","21","Pag IBig","2","1",""
"3166161","0","7","21","pag ibig","3","1",""
"3166162","0","3","21","pag ibig","2","1",""
"3166165","0","6","21","pag ibig","1","1",""
"3166167","0","6","21","pag ibig","2","1",""
"3166170","0","6","21","pag ibig","1","1",""
"3166171","0","5","21","pag ibig","1","1",""
"3166172","0","5","21","pag ibig","2","1",""
"3166173","0","5","21","pag ibig","2","1",""
"3166174","0","2","21","pag ibig","1","1",""
"3166176","0","4","21","pag ibig","3","1",""
"3166177","0","5","21","pag ibig","1","1",""
"3166185","0","5","21","pag ibig","1","1",""
"3166186","0","4","21","pag ibig","1","1",""
"3166189","0","7","21","pag ibig","1","1",""
"3166195","0","2","21","pag ibig","1","1",""
"3166196","0","2","21","pag ibig","1","1",""
"3166200","0","6","21","pag ibig","3","1",""
"3166201","0","4","21","pag ibig","1","1",""
"3166206","0","4","21","pag ibig","1","1",""
"3166207","0","3","21","pag ibig","1","1",""
"3166209","0","5","21","pag ibig","3","1",""
"3166210","0","8","21","pag ibig","4","1",""
"3166211","0","6","21","pag ibig","2","1",""
"3166213","0","5","21","pag ibig","3","1",""
"3166214","0","6","21","pag ibig","2","1",""
"3166215","0","5","21","pag ibig","1","1",""
"3166216","0","3","21","pag ibig","1","1",""
"3166217","0","6","21","pag ibig","1","1",""
"3166218","0","4","21","pag ibig","1","1",""
"3166221","0","4","21","pag ibig","2","1",""
"3166223","0","8","21","pag ibig","1","1",""
"3166225","0","6","21","pag ibig","1","1",""
"3166227","0","2","21","pag ibig","1","1",""
"3166228","0","6","21","pag ibig","2","1",""
"3166231","0","4","21","pag ibig","1","1",""
"3166233","0","5","21","pag ibig","1","1",""
"3166234","0","2","21","pag ibig","1","1",""
"3166235","0","2","21","pag ibig","1","1",""
"3166246","0","2","21","pag ibig","1","1",""
"3166247","0","2","21","pag ibig","1","1",""
"3166248","0","2","21","pag ibig","1","1",""
"3166250","0","4","21","pag ibig","1","1",""
"3166253","0","4","21","pag ibig","1","1",""
"3166254","0","5","21","pag ibig","1","1",""
"3166255","0","7","21","pag ibig","1","1",""
"3166256","0","11","21","pag ibig","1","1",""
"3166261","0","4","21","pag ibig","1","1",""
"3166263","0","3","21","pag ibig","1","1",""
"3166264","0","9","21","pag ibig","2","1",""
"3166265","0","6","21","pag ibig","2","1",""
"3166267","0","6","21","pag ibig","1","1",""
"3166269","0","5","21","pag ibig","1","1",""
"3166270","0","6","21","pag ibig","2","1",""
"3166271","0","7","21","pag ibig","3","1",""
"3166272","0","6","21","pag ibig","1","1",""
"3166273","0","5","21","pag ibig","1","1",""
"3173856","0","8","16","Take Care I Care","7","3",""
"3173864","0","6","16","Take Care I care","5","3",""
"3173887","0","2","16","Take care i care","1","3",""
"3173898","0","5","16","Take care i care","2","3",""
"3176070","0","2","16","Medicard","1","6",""
"3177739","0","7","21","pag ibig","1","1",""
"3177743","0","7","21","pag ibig","1","1",""
"3177742","0","7","21","pag ibig","1","1",""
"3182915","0","4","16","Take Care I care","3","3",""
"3182957","0","2","16","Take Care I Care","6","3",""
"3185258","0","11","16","Take care i care","5","3",""
"3185260","0","3","16","Take care i care","2","3",""
"3185261","0","4","16","Take Care I Care","3","3",""
"3185690","0","4","16","take care i care","3","3",""
"3185853","0","7","21","pag ibig","1","1",""
"3185862","0","5","21","pag ibig","1","1",""
"3185864","0","5","21","pag ibig","1","1",""
"3185865","0","4","21","pag ibig","1","1",""
"3185867","0","4","21","pag ibig","1","1",""
"3185871","0","4","21","pag ibig","2","1",""
"3185873","0","2","21","pag ibig","1","1",""
"3185874","0","4","21","pag ibig","1","1",""
"3185877","0","5","21","pag ibig","1","1",""
"3185878","0","9","21","pag ibig","2","1",""
"3185879","0","5","21","pag ibig","1","1",""
"3185880","0","5","21","pag ibig","1","1",""
"3185881","0","3","21","pag ibig","1","1",""
"3185882","0","6","21","pag ibig","2","1",""
"3185883","0","6","21","pag ibig","1","1",""
"3185884","0","7","21","pag ibig","3","1",""
"3185886","0","6","21","pag ibig","1","1",""
"3185889","0","6","21","pag ibig","2","1",""
"3185893","0","4","21","pag ibig","1","1",""
"3185894","0","3","21","pag ibig","1","1",""
"3185895","0","6","21","pag ibig","1","1",""
"3185898","0","4","21","pag ibig","1","1",""
"3217534","0","11","16","take care i care","1","3",""
"3219125","0","4","16","Take care i care","3","3",""
"3254420","0","8","21","PAG IBIG","4","1",""
"3254421","0","3","21","PAG IBIG","2","1",""
"3254425","0","8","16","TAKE  CARE I CARE","4","3",""
"3254443","0","5","21","PAG IBIG","4","1",""
"3254448","0","5","21","PAG IBIG","3","1",""
"3254448","1","6","16","PHILCARE","1","6",""
"3254452","0","10","21","PAG IBIG","2","1",""
"3254506","0","4","21","PAG IBIG","1","1",""
"3254506","1","5","16","MAXI CARE","1","6",""
"3269142","0","2","16","medicare","1","6",""
"3269484","0","4","21","PAG IBIG","1","1",""
"3292473","0","5","21","pag ibig","2","1",""
"3292474","0","4","21","pag ibig","1","1",""
"3292475","0","3","21","pag ibig","1","1",""
"3292476","0","4","21","pag ibig","1","1",""
"3292497","0","5","18","st. mary schoolarship program","1","8","st. mary's school"
"3296977","0","2","21","PAG IBIG","1","1",""
"3296979","0","2","21","PAG IBIG","1","1",""
"3296984","0","2","21","PAG IBIG","1","1",""
"3296984","1","3","16","Maxicare","1","6",""
"3296999","0","5","18","st. mary schoolarship program","1","8","st. mary's school"
"3297000","0","3","21","pag ibig","1","1",""
"3297001","0","5","21","pag ibig","1","1",""
"3297002","0","2","21","pag ibig","1","1",""
"3297003","0","2","21","pag ibig","1","1",""
