"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"2896612","0","3"
"2896615","0","1"
"2896615","1","4"
"2896615","2","5"
"2896615","3","6"
"2896618","0","1"
"2896618","1","2"
"2896618","2","3"
"2896618","3","4"
"2896618","4","5"
"2896618","5","6"
"2896618","6","7"
"2896620","0","1"
"2896620","1","2"
"2896620","2","3"
"2896620","3","4"
"2896621","0","1"
"2896621","1","2"
"2896621","2","3"
"2896625","0","1"
"2896625","1","2"
"2896625","2","3"
"2896627","0","1"
"2896627","1","2"
"2896627","2","3"
"2896628","0","5"
"2896628","1","6"
"2896628","2","7"
"2896628","3","8"
"2896628","4","9"
"2896629","0","2"
"2896629","1","4"
"2896630","0","2"
"2896639","0","1"
"2896639","1","2"
"2896639","2","3"
"2896639","3","4"
"2896639","4","5"
"2896640","0","3"
"2896640","1","4"
"2896641","0","1"
"2896641","1","2"
"2896641","2","3"
"2896641","3","4"
"2896641","4","5"
"2896643","0","1"
"2896643","1","2"
"2896643","2","3"
"2896643","3","5"
"2896643","4","6"
"2896646","0","7"
"2896646","1","8"
"2896650","0","2"
"2896650","1","3"
"2896650","2","4"
"2896650","3","5"
"2896652","0","2"
"2896653","0","1"
"2896656","0","1"
"2896656","1","2"
"2896656","2","3"
"2896656","3","4"
"2896656","4","5"
"2896657","0","8"
"2896658","0","2"
"2896659","0","1"
"2896661","0","1"
"2896661","1","2"
"2896661","2","3"
"2896661","3","4"
"2896661","4","5"
"2896662","0","2"
"2896662","1","1"
"2896662","2","3"
"2896662","3","4"
"2896663","0","3"
"2896663","1","4"
"2896663","2","5"
"2896664","0","3"
"2896665","0","2"
"2896667","0","1"
"2896667","1","2"
"2896667","2","3"
"2896668","0","2"
"2896668","1","1"
"2896668","2","3"
"2896668","3","4"
"2896669","0","2"
"2896669","1","3"
"2896670","0","2"
"2896670","1","3"
"2896673","0","1"
"2896673","1","2"
"2896673","2","3"
"2896675","0","1"
"2896675","1","2"
"2896679","0","1"
"2896679","1","2"
"2896681","0","2"
"2896681","1","3"
"2896683","0","1"
"2896683","1","2"
"2896689","0","1"
"2896689","1","2"
"2896689","2","3"
"2896689","3","4"
"2896690","0","1"
"2896690","1","2"
"2896690","2","3"
"2896690","3","4"
"2896690","4","5"
"2896691","0","1"
"2896691","1","2"
"2896691","2","3"
"2896692","0","3"
"2896693","0","1"
"2896693","1","2"
"2896693","2","3"
"2896694","0","1"
"2896694","1","2"
"2896694","2","3"
"2896694","3","4"
"2896694","4","5"
"2896695","0","1"
"2896695","1","2"
"2896695","2","3"
"2896695","3","4"
"2896697","0","1"
"2896697","1","2"
"2896697","2","3"
"2896701","0","1"
"2896702","0","1"
"2896706","0","1"
"2896706","1","2"
"2896706","2","3"
"2896706","3","4"
"2896706","4","5"
"2896706","5","6"
"2896708","0","1"
"2896710","0","1"
"2896710","1","3"
"2896711","0","1"
"2896712","0","1"
"2896713","0","1"
"2896715","0","3"
"2896716","0","1"
"2896716","1","2"
"2896716","2","3"
"2896718","0","1"
"2896718","1","2"
"2896718","2","3"
"2896718","3","4"
"2896719","0","1"
"2896720","0","3"
"2896721","0","1"
"2896721","1","2"
"2896721","2","3"
"2896722","0","1"
"2896722","1","2"
"2896722","2","3"
"2896722","3","4"
"2896722","4","5"
"2896722","5","6"
"2896723","0","1"
"2896723","1","2"
"2896723","2","3"
"2896723","3","4"
"2896724","0","1"
"2896724","1","2"
"2896724","2","3"
"2896724","3","4"
"2896724","4","5"
"2896725","0","1"
"2896725","1","2"
"2896725","2","3"
"2896725","3","4"
"2896973","0","1"
"2897239","0","1"
"2897239","1","2"
"2897239","2","3"
"2897242","0","2"
"2897244","0","1"
"2897244","1","2"
"2897244","2","3"
"2897244","3","4"
"2897247","0","1"
"2897247","1","2"
"2897247","2","3"
"2897247","3","4"
"2897251","0","3"
"2897263","0","1"
"2897263","1","2"
"2898149","0","1"
"2898151","0","3"
"2898152","0","1"
"2898155","0","1"
"2898155","1","3"
"2898548","0","1"
"2899252","0","1"
"2899253","0","1"
"2899253","1","2"
"2899253","2","3"
"2899253","3","4"
"2899253","4","5"
"2899298","0","1"
"2899298","1","2"
"2899300","0","1"
"2899300","1","2"
"2899300","2","3"
"2899302","0","1"
"2899302","1","2"
"2899303","0","1"
"2899307","0","1"
"2899307","1","2"
"2899307","2","3"
"2900961","0","1"
"2900963","0","2"
"2900968","0","1"
"2900971","0","1"
"2900972","0","3"
"2900973","0","3"
"2900977","0","1"
"2900978","0","1"
"2900980","0","1"
"2900981","0","1"
"2900981","1","2"
"2900983","0","1"
"2900984","0","1"
"2900985","0","1"
"2900985","1","2"
"2900986","0","1"
"2900986","1","3"
"2900986","2","4"
"2900988","0","3"
"2901652","0","1"
"2901653","0","1"
"2901653","1","3"
"2901655","0","1"
"2901657","0","1"
"2901658","0","1"
"2901660","0","1"
"2901661","0","1"
"2901664","0","1"
"2901668","0","2"
"2901668","1","3"
"2901668","2","4"
"2901670","0","1"
"2901673","0","1"
"2901675","0","3"
"2901682","0","1"
"2901684","0","1"
"2908249","0","1"
"2908249","1","2"
"2908263","0","1"
"2908263","1","2"
"2908263","2","3"
"2908271","0","1"
"2908271","1","2"
"2908350","0","1"
"2908350","1","2"
"2908350","2","3"
"2909080","0","1"
"2909080","1","2"
"2909080","2","3"
"2909080","3","4"
"2909080","4","5"
"2909080","5","6"
"2909081","0","1"
"2909081","1","2"
"2909087","0","3"
"2909150","0","1"
"2909150","1","2"
"2909150","2","3"
"2909151","0","1"
"2909152","0","1"
"2909152","1","2"
"2909152","2","3"
"2909152","3","4"
"2909152","4","5"
"2909152","5","6"
"2909152","6","7"
"2909154","0","1"
"2909154","1","2"
"2909154","2","3"
"2909155","0","1"
"2909155","1","3"
"2909155","2","4"
"2909156","0","1"
"2909156","1","2"
"2909156","2","3"
"2909156","3","4"
"2909158","0","1"
"2909158","1","2"
"2909158","2","3"
"2909158","3","4"
"2909158","4","5"
"2909159","0","1"
"2909159","1","2"
"2909159","2","3"
"2909159","3","4"
"2909159","4","5"
"2909160","0","1"
"2909160","1","2"
"2909160","2","3"
"2909160","3","4"
"2909160","4","5"
"2909160","5","6"
"2909161","0","1"
"2909161","1","3"
"2909161","2","4"
"2911382","0","1"
"2911383","0","2"
"2911384","0","1"
"2911384","1","2"
"2911385","0","1"
"2911388","0","3"
"2911389","0","3"
"2911390","0","1"
"2911391","0","1"
"2911392","0","1"
"2911393","0","2"
"2911396","0","1"
"2911486","0","1"
"2911488","0","4"
"2911494","0","1"
"2911495","0","1"
"2911525","0","3"
"2911526","0","2"
"2912276","0","3"
"2912278","0","3"
"2912278","1","4"
"2912280","0","1"
"2912280","1","2"
"2912281","0","1"
"2912282","0","1"
"2912781","0","1"
"2912784","0","3"
"2912785","0","1"
"2912786","0","1"
"2912787","0","1"
"2912788","0","2"
"2912789","0","1"
"2912790","0","4"
"2912791","0","1"
"2912792","0","1"
"2912793","0","1442017213483"
"2912795","0","3"
"2912796","0","1"
"2912798","0","1"
"2912799","0","1"
"2912800","0","1"
"2912800","1","3"
"2912801","0","3"
"2912803","0","1"
"2912803","1","2"
"2912803","2","3"
"2912803","3","4"
"2912804","0","1"
"2912806","0","3"
"2912806","1","4"
"2912807","0","1"
"2912807","1","2"
"2912807","2","3"
"2912809","0","1"
"2912811","0","1"
"2912817","0","3"
"2912819","0","1"
"2912819","1","3"
"2912820","0","1"
"2912821","0","1"
"2912824","0","1"
"2912825","0","1"
"2912826","0","1"
"2912827","0","1"
"2912827","1","2"
"2912828","0","1"
"2912829","0","2"
"2912829","1","1"
"2912830","0","1"
"2912831","0","1"
"2912833","0","1"
"2912834","0","1"
"2912835","0","1"
"2912842","0","1"
"2912845","0","1"
"2912846","0","1"
"2912846","1","2"
"2912848","0","1"
"2912849","0","1"
"2912850","0","1"
"2912851","0","1"
"2912852","0","1"
"2912852","1","2"
"2912852","2","3"
"2912852","3","4"
"2912854","0","1"
"2912855","0","1"
"2912855","1","2"
"2912856","0","1"
"2912858","0","2"
"2912858","1","4"
"2912859","0","1"
"2912859","1","3"
"2912860","0","1"
"2912861","0","2"
"2912862","0","1"
"2912862","1","2"
"2912864","0","1"
"2912864","1","2"
"2912864","2","3"
"2912864","3","4"
"2912866","0","1"
"2912866","1","2"
"2912867","0","1"
"2912867","1","2"
"2912867","2","3"
"2912867","3","4"
"2912868","0","1"
"2912869","0","1"
"2912869","1","2"
"2912869","2","3"
"2912871","0","1"
"2912872","0","1"
"2912873","0","1"
"2912874","0","2"
"2912874","1","1"
"2912880","0","1"
"2912882","0","1"
"2912884","0","1"
"2912890","0","2"
"2912890","1","1"
"2912891","0","1"
"2912892","0","1"
"2912893","0","1"
"2912894","0","3"
"2912894","1","4"
"2912895","0","1"
"2912898","0","1"
"2912903","0","1"
"2912903","1","2"
"2912905","0","2"
"2912905","1","3"
"2912906","0","1"
"2912906","1","2"
"2912906","2","3"
"2912907","0","1"
"2912907","1","3"
"2912914","0","3"
"2912917","0","1"
"2912918","0","2"
"2912919","0","1"
"2912919","1","2"
"2912919","2","3"
"2912919","3","4"
"2912920","0","3"
"2912921","0","2"
"2912921","1","1"
"2912922","0","1"
"2912924","0","1"
"2912924","1","3"
"2912924","2","2"
"2912930","0","1"
"2912930","1","2"
"2912931","0","1"
"2912932","0","2"
"2912936","0","1"
"2912936","1","2"
"2912936","2","3"
"2912936","3","4"
"2912938","0","1"
"2912939","0","1"
"2912941","0","1"
"2912941","1","2"
"2912942","0","1"
"2912942","1","2"
"2912942","2","3"
"2912942","3","4"
"2912943","0","1"
"2912944","0","1"
"2912946","0","3"
"2912947","0","1"
"2912947","1","2"
"2912950","0","1"
"2912950","1","2"
"2912950","2","3"
"2912952","0","1"
"2912953","0","1"
"2912955","0","1"
"2912955","1","2"
"2912955","2","3"
"2912958","0","2"
"2912958","1","3"
"2912959","0","3"
"2912960","0","1"
"2912962","0","1"
"2912962","1","2"
"2912972","0","1"
"2912973","0","1"
"2912974","0","1"
"2912975","0","1"
"2912977","0","2"
"2912979","0","1"
"2912980","0","1"
"2912981","0","1"
"2912984","0","1"
"2912984","1","2"
"2912987","0","1"
"2912988","0","1"
"2912989","0","1"
"2912990","0","1"
"2912993","0","2"
"2913003","0","1"
"2912996","0","1"
"2913001","0","1"
"2912999","0","1"
"2912999","1","2"
"2913002","0","1"
"2913000","0","2"
"2914440","0","1"
"2914441","0","3"
"2914441","1","6"
"2914443","0","2"
"2914444","0","1"
"2914445","0","3"
"2914446","0","2"
"2914446","1","1"
"2914447","0","2"
"2914447","1","3"
"2914448","0","2"
"2914450","0","4"
"2914450","1","13"
"2914451","0","1"
"2914451","1","2"
"2914451","2","3"
"2914451","3","4"
"2914454","0","1"
"2914455","0","1"
"2914455","1","2"
"2914461","0","1"
"2914464","0","2"
"2914464","1","5"
"2914465","0","1"
"2914469","0","4"
"2914481","0","3"
"2914489","0","1"
"2914491","0","1"
"2914491","1","2"
"2914500","0","2"
"2914501","0","1"
"2914502","0","1"
"2914502","1","2"
"2914502","2","4"
"2914502","3","5"
"2914503","0","4"
"2914505","0","1"
"2914505","1","5"
"2914511","0","3"
"2914511","1","2"
"2914514","0","1"
"2914514","1","2"
"2914515","0","1"
"2914515","1","2"
"2914515","2","3"
"2914516","0","1"
"2914518","0","4"
"2914518","1","7"
"2914523","0","1"
"2914523","1","3"
"2914524","0","2"
"2914525","0","1"
"2914525","1","3"
"2914525","2","4"
"2914525","3","5"
"2914527","0","1"
"2914529","0","1"
"2914530","0","2"
"2914532","0","1"
"2914535","0","1"
"2914535","1","4"
"2914536","0","1"
"2914537","0","1"
"2914538","0","1"
"2914539","0","1"
"2914549","0","3"
"2914550","0","1"
"2914554","0","1"
"2914555","0","3"
"2914555","1","4"
"2914556","0","2"
"2914557","0","1"
"2914558","0","1"
"2914558","1","4"
"2914559","0","1"
"2914560","0","1"
"2914562","0","1"
"2914563","0","1"
"2914563","1","3"
"2914573","0","2"
"2914575","0","1"
"2914576","0","3"
"2914577","0","3"
"2914578","0","1"
"2914578","1","4"
"2914579","0","1"
"2914579","1","2"
"2914579","2","3"
"2914579","3","4"
"2914581","0","4"
"2914582","0","1"
"2914584","0","1"
"2914585","0","1"
"2914585","1","2"
"2914586","0","4"
"2914666","0","1"
"2914667","0","1"
"2914668","0","2"
"2914668","1","3"
"2914669","0","2"
"2914672","0","1"
"2914673","0","1"
"2914673","1","2"
"2914674","0","1"
"2914674","1","2"
"2914675","0","4"
"2914676","0","1"
"2914676","1","2"
"2914677","0","3"
"2914677","1","4"
"2914677","2","6"
"2914679","0","1"
"2914680","0","2"
"2914681","0","1"
"2914681","1","2"
"2914681","2","11"
"2914730","0","1"
"2914737","0","2"
"2914737","1","3"
"2914737","2","4"
"2914738","0","4"
"2914739","0","7"
"2914739","1","3"
"2914740","0","2"
"2914741","0","1"
"2914746","0","1"
"2914748","0","8"
"2914750","0","1"
"2914750","1","2"
"2914751","0","1"
"2914751","1","2"
"2914752","0","1"
"2914752","1","2"
"2914753","0","1"
"2914753","1","2"
"2914754","0","3"
"2914755","0","1"
"2914755","1","2"
"2914756","0","1"
"2914756","1","2"
"2914759","0","1"
"2914760","0","2"
"2914761","0","3"
"2914762","0","3"
"2914762","1","4"
"2914764","0","4"
"2914764","1","5"
"2914765","0","1"
"2914768","0","1"
"2914769","0","1"
"2914769","1","2"
"2914774","0","1"
"2914777","0","1"
"2914777","1","2"
"2914778","0","1"
"2914778","1","3"
"2914779","0","1"
"2914779","1","2"
"2914779","2","3"
"2914780","0","3"
"2914780","1","4"
"2914781","0","1"
"2914781","1","2"
"2914782","0","1"
"2914782","1","2"
"2914783","0","1"
"2914783","1","2"
"2914784","0","1"
"2915605","0","2"
"2915605","1","3"
"2915606","0","1"
"2915606","1","2"
"2915607","0","1"
"2915607","1","2"
"2915608","0","1"
"2915608","1","2"
"2915609","0","1"
"2915613","0","4"
"2915616","0","1"
"2915619","0","4"
"2915620","0","1"
"2915624","0","1"
"2915624","1","2"
"2915624","2","3"
"2915625","0","6"
"2915626","0","1"
"2915626","1","2"
"2915627","0","1"
"2915627","1","2"
"2915627","2","3"
"2915630","0","2"
"2915632","0","2"
"2916024","0","1"
"2916026","0","1"
"2916026","1","2"
"2916027","0","2"
"2916028","0","1"
"2916029","0","1"
"2916030","0","1"
"2916031","0","1"
"2916032","0","1"
"2916035","0","1"
"2916048","0","3"
"2916048","1","4"
"2916048","2","5"
"2916050","0","1"
"2916051","0","1"
"2916052","0","1"
"2916052","1","2"
"2916053","0","1"
"2916053","1","2"
"2916055","0","1"
"2916056","0","1"
"2916057","0","1"
"2916058","0","1"
"2916059","0","1"
"2916060","0","1"
"2916061","0","1"
"2916062","0","1"
"2916063","0","1"
"2916064","0","1"
"2916065","0","1"
"2916066","0","1"
"2916067","0","1"
"2916068","0","1"
"2916069","0","1"
"2916070","0","1"
"2916070","1","2"
"2916070","2","3"
"2916071","0","1"
"2916072","0","1"
"2916073","0","1"
"2916075","0","1"
"2916077","0","1"
"2916188","0","1"
"2916189","0","1"
"2916193","0","1"
"2916193","1","3"
"2916193","2","4"
"2916195","0","3"
"2916197","0","1"
"2916199","0","5"
"2916200","0","1"
"2916200","1","2"
"2916200","2","3"
"2916201","0","1"
"2916202","0","1"
"2916204","0","1"
"2916208","0","1"
"2916209","0","1"
"2916210","0","1"
"2916211","0","1"
"2916212","0","1"
"2916212","1","3"
"2916213","0","2"
"2916213","1","1"
"2916215","0","3"
"2916215","1","5"
"2916216","0","1"
"2916222","0","1"
"2916222","1","2"
"2916222","2","3"
"2916224","0","1"
"2916225","0","1"
"2916254","0","1"
"2916255","0","2"
"2916255","1","3"
"2916256","0","1"
"2916257","0","1"
"2916259","0","1"
"2916260","0","1"
"2916260","1","2"
"2916261","0","1"
"2916263","0","1"
"2916266","0","1"
"2916266","1","3"
"2916266","2","4"
"2916277","0","1"
"2916280","0","1"
"2916281","0","1"
"2916283","0","1"
"2916284","0","1"
"2916285","0","1"
"2916286","0","3"
"2916287","0","1"
"2916287","1","2"
"2916288","0","1"
"2916289","0","1"
"2916289","1","2"
"2916290","0","3"
"2916343","0","1"
"2916346","0","1"
"2916346","1","2"
"2916346","2","3"
"2916347","0","1"
"2916348","0","1"
"2916348","1","2"
"2916350","0","1"
"2916352","0","2"
"2916354","0","1"
"2916355","0","1"
"2916357","0","1"
"2916360","0","2"
"2916360","1","3"
"2916364","0","1"
"2916364","1","2"
"2916365","0","1"
"2916366","0","1"
"2916366","1","2"
"2916366","2","3"
"2916368","0","1"
"2916369","0","1"
"2916373","0","1"
"2917366","0","2"
"2917371","0","1"
"2917372","0","2"
"2917373","0","4"
"2917375","0","1"
"2917377","0","1"
"2917378","0","1"
"2917381","0","2"
"2917382","0","1"
"2917391","0","1"
"2917392","0","1"
"2917393","0","1"
"2917395","0","1"
"2917399","0","1"
"2917399","1","2"
"2917400","0","1"
"2917403","0","1"
"2917407","0","1"
"2917414","0","11"
"2917416","0","1"
"2917419","0","1"
"2917420","0","1"
"2919414","0","1"
"2919417","0","1"
"2919419","0","1"
"2919420","0","1"
"2919423","0","1"
"2919424","0","1"
"2919426","0","1"
"2919428","0","1"
"2919430","0","1"
"2919430","1","2"
"2919431","0","1"
"2919436","0","3"
"2919438","0","1"
"2919438","1","3"
"2919440","0","1"
"2919442","0","1"
"2919444","0","2"
"2919809","0","1"
"2919813","0","1"
"2919814","0","1"
"2919815","0","1"
"2919815","1","2"
"2919817","0","1"
"2919824","0","1"
"2919827","0","1"
"2919828","0","1"
"2919829","0","1"
"2919830","0","1"
"2922042","0","1"
"2922043","0","1"
"2922044","0","1"
"2922045","0","1"
"2922046","0","2"
"2922046","1","3"
"2922047","0","1"
"2922047","1","2"
"2922048","0","1"
"2922050","0","1"
"2922051","0","1"
"2922052","0","2"
"2922053","0","1"
"2922053","1","2"
"2922054","0","1"
"2922055","0","1"
"2922055","1","2"
"2923364","0","3"
"2925110","0","1"
"2925110","1","2"
"2925117","0","1"
"2925119","0","1"
"2925133","0","1"
"2925133","1","2"
"2925140","0","1"
"2925143","0","4"
"2925146","0","1"
"2925162","0","3"
"2925162","1","4"
"2925165","0","1"
"2925170","0","1"
"2925175","0","3"
"2925176","0","3"
"2925180","0","1"
"2925180","1","2"
"2925187","0","3"
"2925187","1","4"
"2925194","0","3"
"2925194","1","4"
"2925195","0","1"
"2925195","1","3"
"2925196","0","1"
"2925197","0","1"
"2925198","0","1"
"2925202","0","1"
"2925398","0","1"
"2925398","1","2"
"2925399","0","1"
"2925399","1","2"
"2925406","0","1"
"2925406","1","3"
"2925406","2","5"
"2925410","0","1"
"2925414","0","1"
"2925414","1","2"
"2925414","2","3"
"2925415","0","1"
"2925415","1","3"
"2925416","0","1"
"2925416","1","2"
"2925416","2","3"
"2925418","0","1"
"2925418","1","2"
"2925418","2","3"
"2925418","3","4"
"2925421","0","1"
"2925423","0","1"
"2925424","0","1"
"2925424","1","2"
"2925426","0","1"
"2925427","0","1"
"2925429","0","1"
"2925430","0","1"
"2925432","0","1"
"2925433","0","2"
"2925434","0","1"
"2925434","1","2"
"2925434","2","3"
"2925435","0","1"
"2925435","1","3"
"2925437","0","1"
"2925438","0","1"
"2925438","1","2"
"2925438","2","3"
"2925439","0","2"
"2925442","0","1"
"2925442","1","2"
"2925442","2","3"
"2925443","0","1"
"2925444","0","1"
"2925445","0","3"
"2925447","0","1"
"2925448","0","1"
"2925451","0","1"
"2925451","1","2"
"2925452","0","1"
"2925453","0","1"
"2925455","0","1"
"2925455","1","2"
"2925456","0","1"
"2925457","0","1"
"2925458","0","1"
"2925460","0","1"
"2925461","0","1"
"2925462","0","1"
"2925463","0","1"
"2925464","0","1"
"2925465","0","1"
"2925467","0","1"
"2925467","1","2"
"2925467","2","3"
"2925468","0","1"
"2925468","1","2"
"2925471","0","1"
"2925471","1","2"
"2925471","2","3"
"2925480","0","1"
"2925481","0","1"
"2925483","0","2"
"2925483","1","3"
"2925484","0","1"
"2925485","0","1"
"2925490","0","1"
"2925491","0","1"
"2925492","0","1"
"2925492","1","2"
"2925493","0","1"
"2926535","0","1"
"2926536","0","1"
"2926538","0","1"
"2926539","0","1"
"2926540","0","1"
"2926640","0","1"
"2926644","0","1"
"2926646","0","1"
"2926648","0","1"
"2926649","0","1"
"2926649","1","2"
"2926656","0","1"
"2926660","0","1"
"2926661","0","1"
"2926663","0","1"
"2926663","1","2"
"2926664","0","1"
"2926668","0","1"
"2926671","0","1"
"2926673","0","1"
"2926676","0","1"
"2926676","1","2"
"2926688","0","1"
"2926689","0","1"
"2926693","0","1"
"2928195","0","3"
"2928196","0","2"
"2928196","1","3"
"2928202","0","3"
"2928882","0","1"
"2928882","1","2"
"2928882","2","3"
"2928895","0","2"
"2928909","0","1"
"2928909","1","2"
"2928916","0","1"
"2928920","0","1"
"2928927","0","1"
"2928930","0","1"
"2928933","0","1"
"2928939","0","1"
"2928941","0","1"
"2928942","0","1"
"2928944","0","1"
"2928947","0","1"
"2928947","1","2"
"2928948","0","2"
"2928948","1","3"
"2928948","2","4"
"2928948","3","5"
"2928949","0","1"
"2928954","0","1"
"2928954","1","2"
"2928958","0","1"
"2928962","0","1"
"2928970","0","1"
"2928972","0","1"
"2928973","0","1"
"2928974","0","1"
"2928977","0","1"
"2928983","0","1"
"2929831","0","5"
"2929835","0","4"
"2929836","0","1"
"2929837","0","1"
"2929838","0","1"
"2929844","0","3"
"2929845","0","1"
"2929845","1","2"
"2929847","0","1"
"2929847","1","2"
"2929847","2","3"
"2929847","3","4"
"2929848","0","3"
"2929848","1","4"
"2929848","2","5"
"2931722","0","1"
"2931765","0","2"
"2931766","0","4"
"2931767","0","1"
"2931767","1","2"
"2931770","0","1"
"2931785","0","2"
"2931792","0","1"
"2931794","0","1"
"2931802","0","1"
"2931810","0","1"
"2931812","0","2"
"2931815","0","1"
"2931816","0","1"
"2931817","0","1"
"2931908","0","1"
"2931909","0","9"
"2931911","0","1"
"2931914","0","1"
